OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-2.0344557997682955	-1.6241542753321765	-2.107803289534515	-3.1532860593285235	-1.613520111403766	-1.7918573526622783	-2.107803289534515	-2.005782352594006	-3.5225920697297517	-2.947305888696155	-3.0576919438438153	-2.2926519125167304	-3.330537769639225	-2.607352856035737	-2.356236145662658	-1.9329120351988534	-2.5803532474685666	-3.2419527181667664	-2.321206927643708	-1.8817731862070524	-1.7403358160513485	-3.0150825945730797	-2.0445383960764985	-2.7553564542606015	-2.3140150132440978	-1.6663472852345864
-2.226678777868338	-1.6588112275212596	-1.3681041409461958	-2.4188898247744506	-2.096036233197022	-2.370340300072608	-2.6864058534276087	-1.6201572725083175	-1.9768156307517366	-2.378569332209552	-2.414268267034073	-3.1883645691462563	-2.110915901401851	-1.7107557148433576	-2.1341603478413376	-2.733123527871812	-2.6850135145314846	-1.92631684638356	-1.2726458463191588	-1.6157291074575852	-2.149440579377228	-1.1504009888485485	-2.6197138438769216	-2.87514253274424	-1.4031602455622152	-1.8932496849391323
OG0011183.0	OG0000592.34	OG0000349.0	OG0001581.24	OG0000838.0	OG0000015.1	OG0008609.2	OG0006817.2	OG0006775.18	OG0003285.0	OG0000002.1788	OG0005512.0	OG0001785.1	OG0004576.6	OG0000090.24	OG0006138.20	OG0000999.14	OG0000001.2899	OG0004054.20	OG0001997.0	OG0000018.1	OG0000007.976	OG0000074.152	OG0002279.0	OG0001923.1	OG0002103.0
-1.975680320804587	-1.6588112275212596	-2.286304185156641	-2.2856006030695974	-2.20024953829911	-1.0081017984969645	-3.757891433020754	-2.7789272174849367	-2.812992433022967	-2.2961905334737542	-1.3932735249871873	-1.704394511411939	-1.7846320277965204	-2.173970213500261	-1.3778192957794075	-2.8986188576449754	-1.4941090702700428	-1.6248215204103875	-2.9428616956064584	-1.973412377651916	-1.5678957765313228	-1.3154505308161575	-1.6375581658743559	-2.2419527181667664	-1.6506347224057867	-2.7302486779516255
OG0005543.0	OG0011152.0	OG0014729.1	OG0006392.0	OG0000010.475	OG0000130.38	OG0004127.0	OG0000102.0	OG0004455.4	OG0001830.6	OG0003825.26	OG0000350.8	OG0010976.0	OG0009042.2	OG0000018.842	OG0002067.0	OG0004569.0	OG0003156.4	OG0001047.26	OG0002791.5	OG0002862.0	OG0001293.1	OG0000307.20	OG0000359.28	OG0000124.174	OG0005341.0	OG0000054.0
-1.1989241408325426	-1.810460055611497	-2.3710864573382135	-1.8617097662200885	-1.5407782431771522	-1.8546486144273802	-3.6823254636278606	-1.5153978056277968	-2.8900377466011817	-2.365499661764001	-3.086201035049304	-1.4568010998066674	-2.0034666297197794	-1.8380478410732577	-1.4707287562940685	-2.042456799242895	-2.1821311982720135	-2.4158071418902627	-2.221623189091677	-2.858305638035469	-2.8365012677171206	-2.5344956303704946	-1.1504009888485485	-1.63464340296952	-3.628965342114444	-1.4188898247744504	-1.5576668766702486
OG0001736.4	OG0000000.2172	OG0003980.9	OG0004304.0	OG0000010.475	OG0000130.38	OG0009860.0	OG0000767.24	OG0002778.0	OG0009983.2	OG0000795.40	OG0006103.0	OG0006474.4	OG0013626.0	OG0000923.0	OG0000211.5	OG0000013.2	OG0005760.10	OG0003543.0	OG0000090.24	OG0000310.18	OG0000035.64	OG0002848.0	OG0000263.57	OG0000059.59	OG0001435.1	OG0001451.24
-2.0303245368567975	-3.2222962448729016	-2.068241312155092	-2.16682653676166	-1.5407782431771522	-1.8546486144273802	-2.668409424133763	-2.3331525325496165	-2.7461317195582806	-3.0046240265254474	-2.374074951500346	-2.798868033092113	-1.989649811830433	-1.6355396260397388	-1.6228207102633614	-5.532157117577305	-1.2726458463191588	-2.339710248571779	-1.7067472435721203	-1.3778192957794075	-1.6157291074575852	-1.6321816563938067	-2.5786285669991056	-3.435338929969181	-1.9736956756480915	-2.0954195650786827	-2.115284870903967
OG0002170.0	OG0000767.24	OG0003622.40	OG0007406.0	OG0010701.0	OG0000429.0	OG0001696.0	OG0012653.0	OG0001284.24	OG0000223.2	OG0005133.0	OG0000127.0	OG0001557.1	OG0002614.0	OG0005229.4	OG0007817.0	OG0000011.1	OG0000290.0	OG0007748.0	OG0000090.24	OG0002298.4	OG0002335.4	OG0000516.6	OG0000007.976	OG0004330.0	OG0012663.4	OG0010530.0
-2.217591435072627	-2.3331525325496165	-3.8666995237702233	-2.932361283124637	-2.139553606611556	-1.886299500835272	-2.2209504471625414	-2.555544953886064	-3.208894429587471	-1.6095524220066895	-1.5623461216538077	-1.4623560380701153	-1.6615470596449509	-1.9736956756480915	-2.229044129208878	-2.547088335060036	-1.347949534477697	-1.6624601578025762	-2.085282413534097	-1.3778192957794075	-1.8406291533397972	-2.366987359798269	-2.3834540967489315	-1.3154505308161575	-2.4035418604410146	-2.4477213090095638	-3.0613001867606635
OG0000011.866	OG0005088.0	OG0001201.1	OG0007022.0	OG0000121.128	OG0002854.0	OG0005447.3	OG0003819.2	OG0000043.242	OG0000183.0	OG0006157.1	OG0000001.1420	OG0000350.8	OG0000994.2	OG0003945.0	OG0000226.4	OG0005437.0	OG0001366.26	OG0000139.0	OG0001731.4	OG0001031.24	OG0001416.0	OG0010714.0	OG0005311.3	OG0006724.0	OG0015246.3	OG0002185.6
-1.3733272473940066	-3.083141235300246	-2.1772290697332237	-2.175272872767897	-2.13384372432621	-1.9121298670589428	-3.390623251236693	-2.8614476248473513	-1.1639142882975944	-1.753409497094819	-2.317606488937269	-1.3147325934831586	-1.4568010998066674	-2.3255393484397415	-1.7759597257820698	-1.5361683204603513	-2.378569332209552	-1.9002335137070705	-1.5587290095614008	-1.5790595438629198	-2.4949220852483855	-2.005203073308613	-2.4262377044236767	-2.0368218438261088	-1.6868702651621483	-2.2947740433836357	-2.268121651191569
OG0001516.22	OG0000460.47	OG0008992.0	OG0000524.1	OG0001696.0	OG0000018.289	OG0012743.2	OG0000007.585	OG0004452.2	OG0000001.1420	OG0014791.4	OG0006151.2	OG0006395.0	OG0000710.0	OG0000403.25	OG0000257.0	OG0002852.4	OG0001095.25	OG0003556.1	OG0000192.0	OG0003511.4	OG0003077.15	OG0004892.3	OG0002974.24	OG0001851.13	OG0000112.0	OG0003526.0
-2.1475216763576133	-2.612637459164005	-1.9189331195081119	-1.7393720918733013	-2.2209504471625414	-1.58337640836713	-2.3887331749269354	-1.347215245091244	-1.8411459704833824	-1.3147325934831586	-1.4884307580275276	-3.089267338097087	-2.744197163397282	-1.9825056205407274	-1.707689411795574	-1.5253303408390566	-2.188693388530219	-1.9805115704086398	-1.9015804422344555	-1.5657587667480637	-1.7754657367202709	-2.089267338097087	-1.7597467384154952	-1.6945547214464474	-2.087426774325152	-1.2012443860853812	-2.962406924459767
OG0009024.0	OG0002324.4	OG0002078.0	OG0000386.0	OG0000256.24	OG0000145.16	OG0001314.1	OG0006998.14	OG0008285.0	OG0000975.0	OG0000001.1420	OG0006867.4	OG0003424.0	OG0000710.0	OG0006688.0	OG0000239.0	OG0004183.0	OG0011419.0	OG0000012.918	OG0002769.24	OG0000269.0	OG0004249.0	OG0000192.0	OG0004937.4	OG0000147.0	OG0003073.0	OG0001637.1
-2.805912947883698	-2.355497627581064	-2.8762013915373785	-1.779422393409101	-1.3681041409461958	-2.086201035049304	-2.401253683845744	-2.3951695629008976	-1.8064174749183515	-2.20157615452214	-1.3147325934831586	-3.3471785404305487	-1.5116906642966368	-1.9825056205407274	-1.7197563041339832	-1.7107557148433576	-1.945082080871042	-1.1112275322575584	-1.4031602455622152	-1.6443071024337756	-2.168771306825942	-1.6743833251783957	-1.5657587667480637	-1.872498780784163	-2.9669118306678124	-2.3913799756395075	-1.8619719552332388
OG0004966.0	OG0000125.49	OG0001303.26	OG0006149.1	OG0002778.0	OG0000265.0	OG0000236.122	OG0000187.1	OG0002973.1	OG0002162.0	OG0006002.6	OG0004061.2	OG0005430.1	OG0000207.240	OG0000486.2	OG0001776.0	OG0003714.0	OG0000169.16	OG0000082.1	OG0002151.0	OG0002131.0	OG0000263.57	OG0004824.0	OG0008507.1	OG0000012.918	OG0008193.4
-1.9768156307517366	-2.512925319948276	-2.0445383960764985	-1.7801654761146297	-2.7461317195582806	-2.897543423349266	-1.712173132714919	-1.5274082542630671	-1.4367442285670111	-1.9587570177681186	-2.7928567950582512	-1.8344417455388262	-1.3632709872102522	-2.026498928183401	-1.8349563505169555	-2.0121698234627274	-2.2958362805460344	-1.6402539530945293	-2.3800705758839222	-2.512925319948276	-2.104076998076231	-3.435338929969181	-1.5332423842738285	-1.6615470596449509	-1.4031602455622152	-2.68223286148778
OG0008068.0	OG0010713.2	OG0000010.475	OG0004679.0	OG0005501.1	OG0008213.6	OG0000302.34	OG0000265.0	OG0001741.1	OG0000142.14	OG0000983.28	OG0006104.0	OG0000242.29	OG0011287.3	OG0006142.4	OG0004010.24	OG0000785.2	OG0003984.0	OG0001666.14	OG0003991.2	OG0000126.1	OG0000343.0	OG0000039.0	OG0000442.2	OG0002540.96	OG0002558.0	OG0010625.0
-2.794357258054543	-3.3447580951972355	-1.5407782431771522	-2.925768605814208	-2.3800705758839222	-2.741782610463982	-1.9584766378156495	-2.897543423349266	-2.9400910109813148	-1.5525794954095031	-2.3617871145765936	-2.2622267227410604	-1.9378782880922025	-4.1063116178101495	-1.6964238003033594	-3.463867504987715	-1.494718788546733	-2.518701058452435	-2.0516981876493645	-3.0180012584066676	-2.02297657841931	-1.9584766378156495	-1.3222888137393203	-1.386468347082073	-2.67853364140747	-1.9830758557421786	-2.2412704315421372
OG0001333.24	OG0000119.0	OG0009794.0	OG0005802.1	OG0005086.0	OG0002555.0	OG0000200.0	OG0000005.318	OG0006290.0	OG0000318.0	OG0000026.45	OG0000139.0	OG0000276.72	OG0001133.24	OG0002071.0	OG0004466.4	OG0005057.0	OG0016014.0	OG0000001.2899	OG0002558.0	OG0001365.24	OG0004811.0	OG0006136.0	OG0003875.2	OG0004892.3	OG0000007.976	OG0003542.0
-2.7093396881886447	-2.414268267034073	-3.3189735973798546	-1.8772610280454547	-2.9083340124781873	-1.9691695698467255	-1.6481455608676208	-2.9345655540513667	-2.0430512347852514	-2.677610316549785	-1.1872142911325638	-1.5587290095614008	-2.1584293626044833	-2.6933877756246023	-2.003177425541024	-2.9126729482025246	-1.9686048037244657	-3.0139167803351845	-1.6248215204103875	-1.9830758557421786	-1.8331560355875092	-2.0886535558964283	-2.3093594213843067	-2.8165452458250577	-1.7597467384154952	-1.3154505308161575	-1.6560805736318118
OG0002909.2	OG0000438.1	OG0004386.2	OG0004299.0	OG0004971.4	OG0005150.0	OG0001238.24	OG0000007.3	OG0004848.14	OG0000026.45	OG0001337.24	OG0007186.0	OG0010991.0	OG0009104.4	OG0005413.12	OG0000012.918	OG0000126.1	OG0000310.18	OG0002682.12	OG0004446.2	OG0005952.0	OG0011881.8	OG0000646.28	OG0002122.0	OG0000074.152	OG0000112.0	OG0000603.1
-1.947305888696155	-2.2105628639597157	-1.4465411903009064	-2.1115392304419593	-2.140825544133565	-1.9702997657845802	-2.3093594213843067	-1.4564051357473986	-3.368104140946196	-1.1872142911325638	-2.3154505308161575	-2.415037499278844	-2.0121698234627274	-2.4266254735540556	-2.276485124126195	-1.4031602455622152	-2.02297657841931	-1.6157291074575852	-2.3699673661062333	-1.3150915174907043	-2.0546919530749523	-2.961844798974031	-4.136949635194031	-3.1354275372428675	-1.6375581658743559	-1.2012443860853812	-2.192974874501356
OG0004580.6	OG0000011.866	OG0002285.24	OG0005151.29	OG0000109.0	OG0001427.24	OG0004329.0	OG0000320.0	OG0004070.2	OG0000132.40	OG0000892.1	OG0000292.93	OG0005918.2	OG0001196.1	OG0004841.20	OG0004170.0	OG0000139.0	OG0002998.0	OG0011205.4	OG0002751.22	OG0000090.24	OG0000001.2899	OG0000007.976	OG0011436.0	OG0001435.1	OG0005899.0	OG0007609.0
-2.326262685151254	-1.3733272473940066	-2.547088335060036	-2.309717010936488	-1.6975932054422744	-2.3043624518729917	-1.9839316313723467	-2.3072157433659903	-2.7553564542606015	-1.6201572725083175	-1.8380478410732577	-1.802134608646262	-2.4719288354212647	-2.3448313823904083	-2.67116353577046	-1.0816137655536522	-1.5587290095614008	-1.9478623766648246	-2.321206927643708	-2.300448367476911	-1.3778192957794075	-1.6248215204103875	-1.3154505308161575	-2.911586990273275	-2.0954195650786827	-2.874084450525277	-1.1408255441335646
OG0000245.24	OG0007208.0	OG0000749.2	OG0004029.0	OG0000130.38	OG0004988.6	OG0000018.289	OG0001972.1	OG0001892.0	OG0000265.0	OG0004780.0	OG0007295.0	OG0000758.2	OG0020452.0	OG0002399.4	OG0000710.0	OG0001280.24	OG0003754.0	OG0001012.4	OG0000310.18	OG0001348.24	OG0002825.0	OG0014564.0	OG0006118.4	OG0010759.0	OG0000007.976	OG0003726.42
-1.367731784500487	-4.503077533991928	-2.240588467435424	-1.991082905263947	-1.8546486144273802	-1.8173077024838098	-1.58337640836713	-2.2226328905495873	-1.8147677457698392	-2.897543423349266	-1.8277685311745187	-2.1449671027979202	-1.8730271437422348	-2.065521241093117	-1.3377033376632852	-1.9825056205407274	-2.7055703978906718	-2.1574635954987613	-2.1228054528737617	-1.6157291074575852	-2.196938324908699	-1.3542061299200063	-1.543929839218693	-2.334243417320602	-1.490456162039664	-1.3154505308161575	-2.5462453931483027
OG0005691.3	OG0003726.9	OG0002577.26	OG0002622.0	OG0004512.2	OG0000059.133	OG0002124.0	OG0013589.4	OG0008485.5	OG0000860.24	OG0005463.3	OG0000350.8	OG0000015.1	OG0002008.0	OG0006553.0	OG0000026.45	OG0004697.0	OG0001344.0	OG0001664.2	OG0013005.4	OG0004985.3	OG0000435.0	OG0000147.0	OG0006491.0	OG0000006.561	OG0000112.0	OG0002103.0
-1.920570684997085	-3.505697044545254	-1.943971461077249	-1.7027498788282933	-2.0540927027897475	-1.6188273952832024	-2.0868137745110054	-2.11966711132536	-2.6601784950766576	-2.5047141706290357	-2.3584539709124765	-1.4568010998066674	-1.0081017984969645	-2.5985879746361915	-1.7906090225325721	-1.1872142911325638	-2.1475216763576133	-2.31258092262811	-1.966347947510003	-2.643856189774725	-2.084976336299282	-2.039784866105864	-2.9669118306678124	-3.033274231282193	-1.4663369871769107	-1.2012443860853812	-2.7302486779516255
OG0006634.0	OG0005585.0	OG0006284.0	OG0011453.0	OG0001567.1	OG0001152.24	OG0000187.1	OG0001332.24	OG0000372.92	OG0005081.18	OG0001525.51	OG0003974.4	OG0008047.23	OG0000002.1788	OG0005099.0	OG0000486.2	OG0000658.0	OG0005923.1	OG0000299.128	OG0000343.0	OG0000269.0	OG0004328.0	OG0000001.2899	OG0001115.24	OG0005222.2	OG0004435.0	OG0000006.561
-1.6286084160757879	-0.7881155980596954	-1.6526745083661978	-2.240929409193099	-3.364533480055605	-2.005203073308613	-1.5274082542630671	-2.3353351275814656	-2.4188898247744506	-2.7446805592942116	-2.492484413520771	-1.99136969485656	-3.262572817270941	-1.3932735249871873	-2.8287931725818574	-1.8349563505169555	-2.0493076402243706	-2.7978644191101516	-3.2022399203681666	-1.9584766378156495	-2.168771306825942	-2.3008037548517564	-1.6248215204103875	-1.8609234849538883	-2.672082742581352	-2.5336600120205253	-1.4663369871769107
OG0004623.10	OG0008720.0	OG0000011.866	OG0004681.6	OG0000429.0	OG0003809.0	OG0000724.26	OG0002013.0	OG0000060.0	OG0000018.842	OG0001525.51	OG0000048.122	OG0004727.1	OG0006816.6	OG0006317.0	OG0000246.0	OG0012981.0	OG0000082.1	OG0003719.2	OG0002321.0	OG0001945.2	OG0003073.0	OG0000074.152	OG0006866.0	OG0004677.10	OG0000809.2
-2.646563782138217	-2.443791328260415	-1.3733272473940066	-2.0303245368567975	-1.886299500835272	-1.7352834310229794	-2.105628450038725	-1.8484009177306033	-1.3061450976464348	-1.4707287562940685	-2.492484413520771	-1.92631684638356	-2.128471729137777	-2.037413961643117	-2.253257284222264	-1.7636604608316264	-1.4171550052230346	-2.3800705758839222	-1.920570684997085	-2.684086034563258	-1.7908586021614084	-2.3913799756395075	-1.6375581658743559	-1.6190489563741528	-3.4151913949577875	-2.3906232512366934
OG0002761.0	OG0002744.1	OG0002148.0	OG0000749.2	OG0000874.1	OG0004455.4	OG0002555.0	OG0010883.0	OG0012201.0	OG0004848.14	OG0000780.24	OG0018394.0	OG0001917.0	OG0000257.0	OG0000196.0	OG0000011.1	OG0000047.282	OG0000002.1788	OG0001337.24	OG0000425.1	OG0004867.1	OG0000310.18	OG0000015.773	OG0006129.1	OG0007499.8	OG0002136.0	OG0004203.0
-1.6762264363085275	-3.4670547260805233	-1.951205819739195	-2.240588467435424	-2.110292841560213	-2.8900377466011817	-1.9691695698467255	-3.4123469789076784	-2.0060720794834004	-3.368104140946196	-1.8841677013474352	-4.267010175758404	-1.6380071140780375	-1.5253303408390566	-1.1752728727678972	-1.347949534477697	-2.4104282460262545	-1.3932735249871873	-2.3154505308161575	-1.9765317194960947	-2.7413001844300973	-1.6157291074575852	-0.9905094970525475	-2.6547171824064915	-1.8986188576449754	-2.147202107181229	-2.63486740654747
OG0006836.0	OG0002761.0	OG0007178.0	OG0000014.1	OG0010040.4	OG0000349.0	OG0013053.2	OG0005666.2	OG0000513.32	OG0000046.1	OG0000892.1	OG0003997.0	OG0013502.0	OG0005933.6	OG0000056.0	OG0000026.45	OG0000239.0	OG0007716.0	OG0000562.7	OG0013007.4	OG0000099.0	OG0000435.0	OG0003511.4	OG0000847.24	OG0001312.1	OG0001467.10	OG0001489.4
-2.684086034563258	-1.6762264363085275	-2.049904905826314	-1.848660698957719	-2.9862161845669006	-2.286304185156641	-1.6259342817774622	-1.5245000127350494	-1.3955490696874837	-1.8293057663129169	-1.8380478410732577	-2.009262921328968	-2.3280726151852633	-2.1440103026915196	-1.357714316940423	-1.1872142911325638	-1.7107557148433576	-2.4872168790826374	-2.975396632859343	-2.268121651191569	-1.190667880226499	-2.039784866105864	-1.7754657367202709	-3.168771306825942	-3.5536802399845175	-1.8406291533397972	-1.2922985273242986
OG0000829.5	OG0002034.0	OG0000598.0	OG0000711.2	OG0001380.24	OG0003051.0	OG0000010.475	OG0008179.0	OG0011338.3	OG0005281.1	OG0000407.1	OG0011672.4	OG0000102.0	OG0005666.2	OG0002447.0	OG0000947.24	OG0001801.0	OG0002709.2	OG0003424.0	OG0000139.0	OG0000196.0	OG0000048.382	OG0000228.54	OG0008496.8	OG0003956.4	OG0000006.561	OG0008218.4
-1.8986188576449754	-2.5640514351394663	-2.0	-2.2674268787048018	-2.038598926835721	-2.3378856687903387	-1.5407782431771522	-2.6268251092468837	-2.686870265162148	-2.5968413702571356	-2.039784866105864	-2.6263796267542627	-1.5153978056277968	-1.5245000127350494	-2.128787175742486	-2.0688464694797744	-2.2145749964390666	-2.7495234474970305	-1.5116906642966368	-1.5587290095614008	-1.1752728727678972	-1.8079321155203498	-1.3025820060825506	-2.8515213840680325	-2.690590950759881	-1.4663369871769107	-2.9105018491608976
OG0000270.2	OG0005265.10	OG0001159.0	OG0000377.148	OG0004599.4	OG0002486.16	OG0012883.0	OG0009880.0	OG0003197.4	OG0000420.0	OG0000625.28	OG0000187.1	OG0007514.0	OG0004934.6	OG0000110.3	OG0005864.6	OG0017888.0	OG0001290.24	OG0000011.1	OG0000047.282	OG0009799.6	OG0000310.18	OG0001694.12	OG0004379.8	OG0000010.64	OG0006118.4	OG0000054.0
-3.362009598198114	-3.0788683888148345	-2.0490091001217245	-1.9367731980030187	-2.402778731599688	-2.224991612384405	-2.441438468199543	-1.0285576106826098	-1.8318714704230512	-1.712645914970793	-2.0291463456595165	-1.5274082542630671	-2.5504650365217114	-2.9126729482025246	-1.5002178798526882	-3.243318260190996	-3.1507212674692195	-2.3823253745313187	-1.347949534477697	-2.4104282460262545	-2.7749719167459515	-1.6157291074575852	-2.2412704315421372	-1.703219582573575	-1.4568010998066674	-2.334243417320602	-1.5576668766702486
OG0000032.252	OG0003689.1	OG0006004.0	OG0000349.0	OG0001604.2	OG0005485.2	OG0000876.20	OG0001244.24	OG0004571.0	OG0005299.0	OG0000110.3	OG0007509.2	OG0005095.4	OG0000075.0	OG0005258.0	OG0000310.18	OG0006604.0	OG0010716.0	OG0001207.24	OG0000599.0	OG0001472.0	OG0000074.152	OG0000006.561	OG0003343.2	OG0001594.1
-1.542458237592193	-2.8049044228227817	-1.7908586021614084	-2.286304185156641	-1.8484009177306033	-3.129102691334971	-1.5773364083449781	-2.524915117051217	-1.9899363166553026	-2.0528949484321255	-1.5002178798526882	-2.064615689201755	-2.5773364083449786	-1.5942254220501242	-1.8714426350262425	-1.6157291074575852	-2.469929257774916	-2.2705559931663366	-2.648371670897218	-1.7269019108215087	-2.0430512347852514	-1.6375581658743559	-1.4663369871769107	-2.2280299323018107	-2.930160374931366
OG0005739.2	OG0000100.1	OG0000861.24	OG0003821.20	OG0000042.314	OG0005660.0	OG0006006.6	OG0000001.1420	OG0003699.6	OG0005918.2	OG0002260.4	OG0000403.25	OG0000239.0	OG0001341.18	OG0000635.48	OG0005098.0	OG0005413.12	OG0001182.24	OG0000310.18	OG0009781.2	OG0000039.0	OG0005352.0	OG0000442.2	OG0002848.0	OG0011499.1	OG0000933.24
-2.354759487354735	-1.4305089080412838	-2.038006322579745	-2.6864058534276087	-1.7195187256993765	-2.5088139035410735	-1.6077925010310299	-1.3147325934831586	-2.6099927379084407	-2.4719288354212647	-1.6223764623642731	-1.707689411795574	-1.7107557148433576	-2.733123527871812	-2.827256483239813	-3.0081017984969645	-2.276485124126195	-2.7264244343846205	-1.6157291074575852	-3.3971440892428637	-1.3222888137393203	-2.1456053222468996	-1.386468347082073	-2.5786285669991056	-2.16682653676166	-3.826642265516398
OG0003823.8	OG0005115.3	OG0005612.2	OG0010575.0	OG0014709.4	OG0002486.16	OG0000429.0	OG0000320.0	OG0011746.0	OG0001737.0	OG0000056.0	OG0002485.15	OG0000467.0	OG0000710.0	OG0001376.24	OG0000139.0	OG0000011.1	OG0002233.0	OG0004895.0	OG0000075.0	OG0002219.0	OG0000285.1	OG0004811.0	OG0000916.24	OG0009953.0	OG0004444.0
-2.954557029238833	-2.0730896932471135	-1.6368850054106818	-4.4437913282604145	-3.3206302532917156	-2.224991612384405	-1.886299500835272	-2.3072157433659903	-2.181476617933702	-3.130365444186607	-1.357714316940423	-2.25635578329374	-1.7774427086512716	-1.9825056205407274	-2.4803574574918454	-1.5587290095614008	-1.347949534477697	-2.091725081520941	-2.0673340518542216	-1.5942254220501242	-2.1389180581251153	-2.0634091701760617	-2.0886535558964283	-1.9034682573063713	-1.7169079418249529	-1.8932496849391323
OG0004580.6	OG0006443.2	OG0000011.866	OG0002909.2	OG0002506.0	OG0000130.38	OG0003635.0	OG0001314.1	OG0000018.289	OG0000187.1	OG0005548.4	OG0000015.1	OG0018965.0	OG0003641.0	OG0006269.0	OG0002121.0	OG0004466.4	OG0004647.0	OG0000486.2	OG0001360.24	OG0003184.1	OG0000562.7	OG0006721.18	OG0000169.16	OG0000147.0	OG0000646.28	OG0004692.0
-2.326262685151254	-2.44890239384089	-1.3733272473940066	-1.947305888696155	-2.1529652108804336	-1.8546486144273802	-2.648371670897218	-2.401253683845744	-1.58337640836713	-1.5274082542630671	-2.812485601807184	-1.0081017984969645	-2.4281775931667964	-2.4619585466663363	-1.5885737542735352	-1.9170249727422317	-2.9126729482025246	-1.8669626212526502	-1.8349563505169555	-2.8323851592448888	-2.7360041179287613	-2.975396632859343	-2.9816506901211084	-1.6402539530945293	-2.9669118306678124	-4.136949635194031	-1.6060347243397572
