OG0000038.0	OG0004617.12	OG0000019.257	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
OG0000018.842	OG0006941.0	OG0000015.1	OG0000011.866	OG0003338.0	OG0008697.2	OG0000285.1	OG0000524.1	OG0002133.0	OG0000486.2	OG0001664.2	OG0003241.1	OG0004808.0	OG0005664.4	OG0006395.0	OG0005933.6	OG0006781.4	OG0003176.17	OG0000245.24
-0.48559996096338387	-1.0755200076409777	0.7040751643766956	0.3951725059957788	-0.25068027542591964	-2.5303223701828106	-1.0528949484321255	-0.6492764655589778	-0.5460347346035916	-0.6604064990346017	0.7975110886849958	0.29172142045789135	-1.7374465726807091	-1.5462453931483024	-2.0191703792493265	-1.2810356642404614	-1.4707287562940685	-0.6852454777188786	-0.6384562020321349
OG0000011.866	OG0004551.0	OG0000310.18	OG0005315.0	OG0000748.0	OG0006119.2	OG0001723.0	OG0004978.3	OG0000318.0	OG0011436.0	OG0001511.22	OG0000228.54	OG0002939.24	OG0016269.0	OG0002678.0	OG0000320.0	OG0000075.0	OG0002615.8	OG0004776.24
0.3951725059957788	-0.8585672090707045	-0.14082554413356455	-1.6073528560357366	-0.7784322114615907	-2.9567955014348324	-1.396688189399952	-1.1253210507925446	-0.8614476248473515	-1.972562817293149	-0.5432989689917948	-0.48964565918638664	-1.3415371388258908	-0.9799423476587465	-0.21273471724829843	-0.24348904385984163	-0.44929630375211244	-0.4878236908858586	-1.1074923973792576
OG0000307.20	OG0001610.50	OG0000018.289	OG0004723.0	OG0002555.0	OG0000009.1	OG0000169.16	OG0003865.0	OG0000007.585	OG0013995.0	OG0004215.0	OG0006548.0	OG0002768.0	OG0001309.24	OG0000711.2	OG0002324.4	OG0003327.0	OG0000239.0	OG0007406.0
-0.13336891930599895	-1.0180012584066676	-0.18885782633069192	-1.7336032269754467	-0.526784565929603	-0.4394806784556317	-0.3176064889372687	-0.6373337441517455	-0.3949798469375905	-3.4664167183129604	-1.1143475487004126	-1.2348047512361633	-0.6663472852345864	-1.0619024389259069	-0.05304461335688118	-0.7784322114615907	-0.9219367442231812	-0.4494932990471394	-2.242635327614509
OG0000307.20	OG0003770.8	OG0005153.1	OG0000958.3	OG0000776.26	OG0002101.0	OG0002521.0	OG0003000.1	OG0005128.2	OG0000837.0	OG0009820.0	OG0000187.1	OG0002769.24	OG0000042.314	OG0000054.0	OG0003156.4	OG0013512.2	OG0000127.0	OG0007265.0
-0.13336891930599895	-2.0752159943555015	-0.8841677013474352	-0.7288133984027473	-1.2042330522176077	-1.0664273617389761	-0.4717287528967239	-0.86801549124347	-1.2365034386346847	0.21921499579542392	-2.2688167584278	-0.2067283455019175	-1.2112307783424274	-0.2813863010245155	-0.11450372678347603	-1.1341603478413376	-2.079478021209661	-0.41676977290008077	-2.5121020987899114
OG0001753.20	OG0004343.18	OG0000006.561	OG0002018.0	OG0012737.0	OG0007445.8	OG0004226.0	OG0000001.425	OG0002485.15	OG0008092.0	OG0004979.3	OG0000090.24	OG0000837.0	OG0003777.2	OG0000592.34	OG0003535.14	OG0000442.2	OG0001720.16	OG0000154.2
-0.6670343374140395	-1.5344956303704944	-0.17266872938773947	-0.7828933919166083	-2.4532413295652273	-1.5220118918983483	-1.814513995871922	0.661840791305371	-1.286304185156641	-0.7796700451204445	-1.3057883922321096	0.15328652099086262	0.21921499579542392	-0.9481407011647501	-0.6237096166629484	-0.3120435059555183	-0.22617242101930626	-0.6060347243397574	-0.6887294085133586
OG0000015.1	OG0003714.0	OG0000860.24	OG0003634.8	OG0000310.18	OG0004236.0	OG0010660.4	OG0001998.0	OG0003403.0	OG0003219.0	OG0004979.3	OG0000187.1	OG0006108.0	OG0005475.2	OG0004737.6	OG0000228.54	OG0000711.2	OG0000054.0	OG0005463.3
0.7040751643766956	-0.859090493458338	-1.542458237592193	-2.192974874501356	-0.14082554413356455	-0.9362209702294287	-1.0276749584428484	-0.8285369439974191	-1.2625728172709412	-0.4953287646142607	-1.3057883922321096	-0.2067283455019175	-1.2660383366910795	-0.8975434233492661	-1.8556925327369578	-0.48964565918638664	-0.05304461335688118	-0.11450372678347603	-1.553426147453103
OG0000001.2899	OG0005661.2	OG0004451.2	OG0001467.10	OG0001453.1	OG0000837.0	OG0002447.0	OG0000009.921	OG0005615.0	OG0010685.0	OG0000537.8	OG0002752.1	OG0000196.0	OG0000265.0	OG0012663.4	OG0006461.4	OG0010746.2	OG0000435.0	OG0002879.0
-0.3641991832410402	-1.6308406539354687	-1.4872168790826374	0.8287128122300234	-0.9825056205407275	0.21921499579542392	-1.190009416024795	-0.07263446472662155	-1.1112275322575584	-0.8817731862070524	-0.7223722523409946	-1.564051435139466	-0.21089678249861854	-1.097270360766624	-2.2947740433836357	-1.6579004351672157	-0.6732325753041202	0.490672809713238	-0.8326420722614859
OG0003986.6	OG0001550.0	OG0001238.24	OG0003273.0	OG0000187.1	OG0000000.3460	OG0002286.10	OG0000442.2	OG0002590.0	OG0008547.0	OG0000584.0	OG0000112.0	OG0004379.8	OG0005828.2	OG0006866.0	OG0008074.12	OG0011007.2	OG0000011.1
-0.7140651920561273	-1.0794780212096609	-0.8293057663129167	-1.4004917640810646	-0.2067283455019175	-1.0534937013109786	0.4255667240752513	-0.22617242101930626	-0.7495234474970307	-1.593789891468435	1.6572284011610958	-0.1919857109104024	-0.5689654696483859	-1.7475843409673495	-0.5597919249862502	-1.160685336544851	-1.4465411903009064	0.5140970048942337
OG0000307.20	OG0011980.0	OG0004452.2	OG0003584.16	OG0002776.0	OG0006150.0	OG0007394.2	OG0002209.38	OG0000032.252	OG0011951.0	OG0009801.4	OG0000828.16	OG0004559.0	OG0000388.1	OG0000269.0	OG0000350.8	OG0003385.20	OG0000112.0	OG0000225.48
-0.13336891930599895	-1.3298848187157055	-1.127210631993763	-1.038598926835721	-1.0162493516450748	-0.5249151170512174	-1.4301200938519236	-1.22364329916394	-0.3082871842179762	-0.9913696948565599	-1.2253288876731159	-0.5756153284619034	-0.7434723731077908	-1.4243004206078118	-0.5409881355236181	-0.40144422667648927	-1.050801268104847	-0.1919857109104024	-0.3057883922321096
OG0010885.0	OG0000575.28	OG0003338.0	OG0001923.1	OG0000192.0	OG0001557.1	OG0001981.2	OG0005098.0	OG0000147.0	OG0006123.2	OG0000323.43	OG0003939.0	OG0002791.5	OG0005475.2	OG0000001.1420	OG0002762.6	OG0001461.24	OG0000102.0	OG0007030.0
-3.454664183811073	-0.6810758359699232	-0.25068027542591964	0.1713349473987682	-0.7107557148433575	-0.8517817278458553	-0.7804132554266838	-1.231413364999112	-1.5803532474685666	-2.0954195650786827	-1.4647432890961618	-0.6796886290929586	-1.6592668394122683	-0.8975434233492661	-0.01727103870140411	-0.5587290095614008	-0.3315177504586711	-0.012315322433239274	-0.8099541131055613
OG0000015.773	OG0000307.20	OG0011272.4	OG0000310.18	OG0000847.24	OG0003508.0	OG0003732.8	OG0004612.0	OG0004320.3	OG0007025.0	OG0000027.457	OG0000112.0	OG0007488.0	OG0000302.34	OG0001645.0	OG0002621.3	OG0001707.6	OG0001380.24	OG0003588.2
0.24744147114440776	-0.13336891930599895	-1.7779373752225125	-0.14082554413356455	-1.50635266602479	-1.5751853791096262	-1.4077462998850927	-0.8124856018071838	-1.9268652953697847	-2.1468826087764485	-0.9018499789079885	-0.1919857109104024	-1.1253210507925446	-0.896200256842332	-0.5792750805841527	-0.5713215900517699	-0.23514432874529573	-0.8839014477634204	-0.6297241032715104
OG0001753.20	OG0000045.0	OG0000116.0	OG0006486.0	OG0000048.382	OG0005512.0	OG0000294.0	OG0004966.0	OG0001074.2	OG0003821.20	OG0001994.0	OG0000187.1	OG0000805.29	OG0000158.1	OG0000121.128	OG0002762.6	OG0005904.2	OG0009159.0	OG0000239.0
-0.6670343374140395	-0.2716005413289375	-0.7560872411268253	-1.3703403000726082	-0.7607241741174424	-0.9785202725895487	-0.5213905315954883	-1.165531478289697	-1.7269019108215087	-1.180822334457232	-0.7893617716198498	-0.2067283455019175	-0.6716230659673341	-1.5374241119577958	-0.9810810178369486	-0.5587290095614008	-1.3982084161379738	-0.6040597821546996	-0.4494932990471394
OG0006380.6	OG0004360.6	OG0000310.18	OG0000559.30	OG0003925.0	OG0001810.0	OG0009777.0	OG0000090.24	OG0006474.4	OG0000000.3460	OG0001020.31	OG0010701.0	OG0002905.2	OG0000198.0	OG0002420.1	OG0000710.0	OG0003606.1	OG0007990.1	OG0000026.45
-1.2873602020691484	-1.6366606883705208	-0.14082554413356455	-1.033864894562046	-0.7264244343846205	0.10043947928031166	-2.5353317329965557	0.15328652099086262	-0.8580441144163556	-1.0534937013109786	-0.29583628054603456	-1.4811627575634883	-0.9640946162578721	-0.3989691306511904	-2.346664773208869	-0.6517675807607293	-1.6938544406912261	-2.168122758808327	-0.1413028099616662
OG0000632.24	OG0003875.2	OG0000310.18	OG0000006.561	OG0000785.2	OG0005613.0	OG0003960.4	OG0004810.0	OG0000187.1	OG0003818.6	OG0002081.0	OG0000255.174	OG0010764.0	OG0000265.0	OG0008087.2	OG0007604.0	OG0000047.282	OG0012260.0	OG0001604.2
-0.9072513144604762	-1.8401125212694995	-0.14082554413356455	-0.17266872938773947	-0.6060347243397574	-0.6062543293391751	-0.7497660191732456	-1.890037746601182	-0.2067283455019175	-0.28401879681160275	-0.7796700451204445	-0.9224835302979048	-1.1775553605953832	-1.097270360766624	-1.9742624385863918	-0.2995602818589079	-0.4221724087637519	-1.1309972353247477	-0.46494240510515766
OG0004435.0	OG0000536.32	OG0001361.1	OG0008517.2	OG0000854.30	OG0008536.0	OG0003800.0	OG0000409.24	OG0006790.0	OG0000090.24	OG0000486.2	OG0000343.0	OG0000176.0	OG0000779.1	OG0013018.0	OG0000027.457	OG0004194.2	OG0002998.0	OG0005764.0
-1.1250063610670327	-0.41522987144272494	-1.0457292298551206	-0.1328942704973453	-0.526784565929603	-0.8873665830147547	-0.7961097728533391	0.10447085776291738	1.5543923862102873	0.15328652099086262	-0.6604064990346017	-0.009698583431293964	-0.33387969740416884	-1.3284348738289469	-1.7226103011891363	-0.9018499789079885	-0.6201572725083176	-0.8562147752913984	-1.2115648515269444
OG0005370.0	OG0000116.0	OG0000307.20	OG0003875.2	OG0003064.0	OG0004113.4	OG0003514.0	OG0014000.2	OG0004469.6	OG0000869.2	OG0000026.45	OG0000196.0	OG0001309.24	OG0001835.21	OG0000778.0	OG0006445.0	OG0001604.2	OG0000239.0	OG0002296.2
-1.1854085623368023	-0.7560872411268253	-0.13336891930599895	-1.8401125212694995	-0.48559996096338387	-1.037710111709001	-0.8839014477634204	-2.0115879742752116	-1.0028882793248266	-0.6755349936684583	-0.1413028099616662	-0.21089678249861854	-1.0619024389259069	-0.8780562664895988	-0.9293358992212104	-1.1558554189406567	-0.46494240510515766	-0.4494932990471394	-0.4459514927489034
OG0004343.18	OG0000334.9	OG0000268.1	OG0000547.0	OG0001125.24	OG0003403.0	OG0000032.252	OG0004739.0	OG0001701.8	OG0000000.3460	OG0000158.1	OG0000121.128	OG0017868.0	OG0005626.0	OG0002768.0	OG0000112.0	OG0003611.2	OG0010699.0	OG0000154.2
-1.5344956303704944	-0.4353779475630195	-1.2873602020691484	-0.9153914246821905	-1.3566055465201077	-1.2625728172709412	-0.3082871842179762	-0.7271407083128903	-1.056491198838264	-1.0534937013109786	-1.5374241119577958	-0.9810810178369486	-2.0837526763099867	-0.027086823481222204	-0.6663472852345864	-0.1919857109104024	-1.0276749584428484	-2.2926519125167304	-0.6887294085133586
OG0000045.0	OG0000483.0	OG0009237.0	OG0003679.0	OG0002909.2	OG0003825.26	OG0005431.0	OG0001935.0	OG0000350.8	OG0008777.0	OG0006754.6	OG0002572.0	OG0000075.0	OG0000371.2	OG0001681.0	OG0000435.0	OG0002615.8	OG0004579.2	OG0000256.24
-0.2716005413289375	-0.9683225035492398	-1.505533185718241	-1.4916727707196795	-0.9285118944158176	-2.154570167148848	-1.2604974943896143	-0.9069807668664552	-0.40144422667648927	-0.921663428878821	-0.215244771307591	-0.639130096185714	-0.44929630375211244	-0.599680677135515	-1.068241312155092	0.490672809713238	-0.4878236908858586	-1.1746213961070686	-0.250165425587271
OG0000192.0	OG0005889.4	OG0000638.38	OG0003623.8	OG0004799.0	OG0002778.0	OG0000002.763	OG0000000.3460	OG0000244.36	OG0005363.0	OG0007977.0	OG0000255.174	OG0000121.128	OG0004678.12	OG0000112.0	OG0001253.24	OG0002615.8	OG0000011.1	OG0004695.0
-0.7107557148433575	-1.7568183983555279	-1.3047188048551392	-1.352178966598703	-0.8799135293274745	-0.7941070724923293	-0.7257085158978973	-1.0534937013109786	-3.554019099655104	-0.6982953037808398	-0.6957226119343248	-0.9224835302979048	-0.9810810178369486	-0.9762478641010051	-0.1919857109104024	-1.7273795453370082	-0.4878236908858586	0.5140970048942337	-0.2376937109971179
OG0008991.8	OG0000071.0	OG0000944.28	OG0000664.3	OG0000748.0	OG0004840.3	OG0000169.16	OG0005399.4	OG0013623.0	OG0003028.0	OG0000112.0	OG0000054.0	OG0009129.0	OG0000320.0	OG0003949.1	OG0004445.0	OG0000435.0	OG0003816.26	OG0005105.0
-1.1645609467758746	-0.24331826019099598	-0.6416037380433459	-1.0619024389259069	-0.7784322114615907	-0.7752188056044107	-0.3176064889372687	-1.0490091001217243	-1.3448313823904083	-1.1798414652698352	-0.1919857109104024	-0.11450372678347603	-1.6308406539354687	-0.24348904385984163	-0.9959660987155103	-0.9164802511798273	0.490672809713238	-1.8630211880364962	-1.5985879746361915
OG0004837.2	OG0000018.842	OG0002487.0	OG0005640.2	OG0001894.0	OG0003978.4	OG0005664.4	OG0003701.0	OG0008458.0	OG0017897.0	OG0013927.0	OG0000935.24	OG0000047.282	OG0000060.0	OG0005764.0	OG0000012.918	OG0000290.0	OG0000927.0	OG0000239.0
-1.5006260549978325	-0.48559996096338387	-1.322649622804822	-1.1510416172076048	-0.31401501324409753	-1.4212061673232474	-1.5462453931483024	-1.0782590139204997	-2.6339716008428806	-2.925768605814208	-3.202903991745088	-1.5955328032369107	-0.4221724087637519	-0.3237325917341102	-1.2115648515269444	-0.17576167339628612	-0.5907448533151622	-0.7242777438392516	-0.4494932990471394
OG0001753.20	OG0000483.0	OG0001557.1	OG0013959.0	OG0000865.1	OG0003983.0	OG0002718.4	OG0004558.0	OG0008129.2	OG0003795.5	OG0000269.0	OG0000107.318	OG0000753.0	OG0004817.2	OG0002709.2	OG0000142.14	OG0000261.0	OG0004437.0	OG0000002.1788
-0.6670343374140395	-0.9683225035492398	-0.8517817278458553	-1.074000581443777	-0.023563039826121193	-0.8788519435246895	-0.7053351439087583	-1.1171613442327493	-1.5121020987899114	-1.2979631040873163	-0.5409881355236181	-2.3313362222997793	-1.4077462998850927	-1.1603628384903306	-1.6161713128375652	-0.09557370739849257	-0.7946074870103151	-1.6938544406912261	0.2893623404769398
OG0000045.0	OG0000838.0	OG0000048.382	OG0008517.2	OG0002487.0	OG0010675.4	OG0000132.40	OG0000486.2	OG0000837.0	OG0004933.6	OG0000349.0	OG0003625.28	OG0002165.0	OG0000320.0	OG0012125.2	OG0000516.6	OG0010546.2	OG0000059.59	OG0004054.20
-0.2716005413289375	-0.7634155418868248	-0.7607241741174424	-0.1328942704973453	-1.322649622804822	-1.689194568936827	-0.12406270353362446	-0.6604064990346017	0.21921499579542392	-1.1956159645586584	-0.4111954329844497	-1.2768346565424147	-0.9965416802275889	-0.24348904385984163	-2.207561069935362	-0.3593790719643024	-1.2852489406569143	-0.8674889602008048	-1.6702449142552531
OG0006047.8	OG0006124.2	OG0000776.26	OG0000001.425	OG0004556.0	OG0003343.2	OG0006428.0	OG0000486.2	OG0007175.0	OG0003695.0	OG0000350.8	OG0000779.1	OG0000196.0	OG0005941.0	OG0012896.0	OG0000012.918	OG0000391.20	OG0001892.0
-0.9905094970525475	-1.0724827538015236	-1.2042330522176077	0.661840791305371	-1.4603696753153335	-0.6723126358239528	-1.6237096166629486	-0.6604064990346017	-0.5030775339919288	-1.7393720918733013	-0.40144422667648927	-1.3284348738289469	-0.21089678249861854	-1.0177091261710052	-1.4131151871478154	-0.17576167339628612	-0.35328433892264566	-0.8414044484991035
OG0000463.51	OG0000119.0	OG0005325.0	OG0006833.2	OG0001557.1	OG0002973.1	OG0002209.38	OG0000032.252	OG0000239.0	OG0012235.2	OG0008088.0	OG0000169.16	OG0000088.3	OG0005099.0	OG0001617.48	OG0007890.3	OG0003505.8	OG0000147.0	OG0000377.148
-1.4254624786979369	-0.8567372069613801	-0.6898925909039422	-1.0929555251272016	-0.8517817278458553	-0.6130787177821835	-1.22364329916394	-0.3082871842179762	-0.4494932990471394	-3.168771306825942	-2.386845571568701	-0.3176064889372687	-0.11434754870041268	-1.0761282264699223	-0.9467496152977498	-2.6312875162716693	-2.207561069935362	-1.5803532474685666	-1.0424567992428948
OG0009297.0	OG0000011.866	OG0009900.2	OG0006282.0	OG0002485.15	OG0008206.0	OG0003073.0	OG0002262.0	OG0000200.0	OG0000349.0	OG0005664.4	OG0003795.5	OG0000383.2	OG0002486.16	OG0001436.24	OG0004327.0	OG0000035.64	OG0000112.0	OG0000180.0
-2.7466157641999254	0.3951725059957788	-1.5121020987899114	-0.8132459154168177	-1.286304185156641	-1.373701051008195	-1.1989241408325426	-0.6418288250304456	-0.1934697107404345	-0.4111954329844497	-1.5462453931483024	-1.2979631040873163	-1.629947344284086	-0.5691795034802285	-0.104542258507317	-0.13099723532474775	0.0001442622910945383	-0.1919857109104024	-0.15826835651750287
OG0000263.57	OG0002765.0	OG0000116.0	OG0000011.866	OG0001575.2	OG0004683.0	OG0005870.0	OG0001557.1	OG0012769.0	OG0006794.0	OG0003219.0	OG0003121.6	OG0005257.0	OG0000169.16	OG0010740.0	OG0000350.8	OG0001801.0	OG0002523.0	OG0002157.0
0.818932344010497	0.2715451984856866	-0.7560872411268253	0.3951725059957788	-0.4012536838457442	-0.8876334769274369	-1.5551209435844409	-0.8517817278458553	-1.307929948846363	-1.5245000127350494	-0.4953287646142607	-0.43362319967887547	-1.5319902259071676	-0.3176064889372687	-2.4787482046301883	-0.40144422667648927	-0.9384311507319972	-0.8185793597198583	-0.5576668766702485
OG0000045.0	OG0000575.28	OG0000310.18	OG0007445.8	OG0006642.0	OG0000043.242	OG0003831.0	OG0000486.2	OG0000746.0	OG0000916.24	OG0002449.21	OG0000537.8	OG0001617.48	OG0005437.0	OG0000125.49	OG0007054.1	OG0005764.0	OG0007764.1	OG0005921.2
-0.2716005413289375	-0.6810758359699232	-0.14082554413356455	-1.5220118918983483	-1.788863173017725	-0.1305233660345985	-0.6845497000150675	-0.6604064990346017	-0.7145385948629639	-0.17869796011047026	-0.291238890816222	-0.7223722523409946	-0.9467496152977498	-1.633076351021482	0.8343876146053895	1.2963693011670037	-1.2115648515269444	-1.4719288354212647	-1.2764851241261952
OG0000953.26	OG0001922.12	OG0000310.18	OG0005604.1	OG0004236.0	OG0013874.0	OG0002471.0	OG0001619.0	OG0000043.242	OG0000090.24	OG0007416.4	OG0000603.1	OG0010518.2	OG0002304.1	OG0006103.0	OG0000442.2	OG0003385.20	OG0000027.457	OG0000226.4
-1.324816374212189	-0.6868702651621483	-0.14082554413356455	-1.0403782015207206	-0.9362209702294287	-1.2848973639423953	-1.4131151871478154	-0.848141183272995	-0.1305233660345985	0.15328652099086262	-1.4699292577749161	-1.0294408032665983	-1.7617022724877125	-0.7161967290716342	-0.7878664924662442	-0.22617242101930626	-1.050801268104847	-0.9018499789079885	-0.3170671972827844
OG0006735.2	OG0000006.561	OG0005153.1	OG0000403.25	OG0010118.0	OG0002862.0	OG0001273.24	OG0000090.24	OG0011211.0	OG0003825.26	OG0000837.0	OG0000200.0	OG0001806.0	OG0006875.0	OG0002885.12	OG0000060.0	OG0004576.6	OG0000784.0
-0.9417527831453373	-0.17266872938773947	-0.8841677013474352	-0.4597742994044606	-0.8903051351740702	-1.7612131404128835	-1.4607667291339643	0.15328652099086262	-1.001732273621237	-2.154570167148848	0.21921499579542392	-0.1934697107404345	-0.6608626150804147	-1.7221342427651205	-0.7705351268599081	-0.3237325917341102	-1.541198058410986	-0.862496476250065
OG0002520.0	OG0006605.0	OG0000013.2	OG0000299.1	OG0002862.0	OG0001018.1	OG0009093.4	OG0000100.1	OG0000336.0	OG0000239.0	OG0003695.0	OG0000121.128	OG0006837.2	OG0001643.24	OG0001776.0	OG0000112.0	OG0006003.0	OG0008074.12	OG0003816.26
-0.8892358781001928	-1.5121020987899114	0.07464243793449277	-0.8820390472675833	-1.7612131404128835	-0.8823049573302454	-1.1710435235823367	-0.00926292132896792	-0.4330387576855113	-0.4494932990471394	-1.7393720918733013	-0.9810810178369486	-1.1379652600447674	-1.1587514286937521	-0.923304098169617	-0.1919857109104024	-0.8562147752913984	-1.160685336544851	-1.8630211880364962
OG0000139.0	OG0001557.1	OG0002777.4	OG0000001.425	OG0011303.0	OG0002614.0	OG0003866.0	OG0000592.34	OG0013832.0	OG0005021.0	OG0002143.0	OG0007485.0	OG0000658.0	OG0006866.0	OG0008124.0	OG0005886.2	OG0000002.1788	OG0000239.0	OG0003463.6
-0.6077925010310296	-0.8517817278458553	-0.8114724732255982	0.661840791305371	-1.801380126780785	-0.6407037411078027	-0.5024642736039957	-0.6237096166629484	-2.016249351645075	-1.629947344284086	-0.5857562012813124	-0.7114642497061978	-0.9235777245413976	-0.5597919249862502	-1.6556259667142674	-1.3815733833540693	0.2893623404769398	-0.4494932990471394	-0.6357637688260032
OG0007186.0	OG0001061.24	OG0007120.0	OG0002682.12	OG0011678.0	OG0000071.0	OG0003726.9	OG0004004.10	OG0002964.14	OG0011951.0	OG0000837.0	OG0001646.1	OG0005892.2	OG0000350.8	OG0008606.0	OG0001696.0	OG0000120.105	OG0000710.0	OG0000010.475
-0.9537184967880897	-1.4219791086976907	-1.974829424265094	-0.7744782657433966	-0.6535820064561234	-0.24331826019099598	-1.9850734557618972	-0.7888631730177249	-0.6326289343514706	-0.9913696948565599	0.21921499579542392	-0.12233426620334202	-0.3842070691255694	-0.40144422667648927	-1.1995866873612426	-0.7018109298586781	-0.5544851616978876	-0.6517675807607293	0.007339046008161679
